DateTime,Action,Source IP,Destination IP,Protocol,Port,Rule
2024-01-06 10:30:00,Allowed,69.109.126.189,30.227.232.62,ICMP,56435,FTP Allow
2024-01-06 10:31:00,Blocked,117.248.223.228,111.31.80.11,HTTP,9379,FTP Allow
2024-01-06 10:32:00,Allowed,62.188.62.245,111.236.68.184,ICMP,58233,HTTPS Allow
2024-01-06 10:33:00,Blocked,251.196.237.193,110.27.85.123,TCP,58975,DNS Allow
2024-01-06 10:34:00,Allowed,69.162.32.77,198.149.104.89,UDP,27899,FTP Allow
2024-01-06 10:35:00,Blocked,56.104.108.41,187.118.187.3,ICMP,26891,ICMP Deny
2024-01-06 10:36:00,Blocked,227.123.26.153,185.172.1.108,TCP,45856,HTTP Deny
2024-01-06 10:37:00,Allowed,251.9.211.82,106.197.69.238,UDP,14742,ICMP Deny
2024-01-06 10:38:00,Allowed,5.190.141.47,227.74.159.120,TCP,6700,DNS Allow
2024-01-06 10:39:00,Allowed,3.34.107.84,17.86.35.3,UDP,41346,DNS Allow
2024-01-06 10:40:00,Allowed,52.229.209.168,191.35.87.28,ICMP,5251,FTP Allow
2024-01-06 10:41:00,Blocked,246.20.177.218,91.62.125.89,ICMP,58612,ICMP Deny
2024-01-06 10:42:00,Blocked,231.159.31.153,157.112.241.176,UDP,59839,FTP Allow
2024-01-06 10:43:00,Blocked,205.96.30.216,40.150.43.24,HTTPS,36710,HTTPS Allow
2024-01-06 10:44:00,Allowed,123.193.203.125,255.184.61.235,UDP,27329,HTTP Deny
2024-01-06 10:45:00,Blocked,133.138.114.29,168.112.100.188,TCP,7954,FTP Allow
2024-01-06 10:46:00,Allowed,21.110.109.158,104.174.224.13,UDP,41374,ICMP Deny
2024-01-06 10:47:00,Blocked,63.171.233.64,193.107.5.147,ICMP,57260,ICMP Deny
2024-01-06 10:48:00,Blocked,33.220.24.126,110.201.235.50,UDP,46535,ICMP Deny
2024-01-06 10:49:00,Blocked,35.221.220.169,35.124.100.37,TCP,51376,FTP Allow
2024-01-06 10:50:00,Allowed,246.234.233.228,207.134.15.32,UDP,22770,FTP Allow
2024-01-06 10:51:00,Allowed,36.18.41.211,161.43.62.213,ICMP,12521,HTTPS Allow
2024-01-06 10:52:00,Blocked,49.203.135.85,106.170.64.40,ICMP,49159,HTTPS Allow
2024-01-06 10:53:00,Allowed,15.157.97.74,197.231.83.215,UDP,25214,FTP Allow
2024-01-06 10:54:00,Allowed,179.124.130.165,137.1.202.94,HTTP,63263,HTTP Deny
2024-01-06 10:55:00,Allowed,6.118.138.133,1.196.131.184,ICMP,5145,DNS Allow
2024-01-06 10:56:00,Blocked,171.138.77.168,182.89.151.109,ICMP,50385,ICMP Deny
2024-01-06 10:57:00,Allowed,205.112.118.117,92.88.111.176,ICMP,40381,DNS Allow
2024-01-06 10:58:00,Allowed,112.11.34.191,238.212.134.36,TCP,9013,HTTPS Allow
2024-01-06 10:59:00,Allowed,183.244.225.153,41.225.168.38,ICMP,2398,HTTPS Allow
2024-01-06 11:00:00,Blocked,254.213.18.69,123.158.223.35,TCP,13737,FTP Allow
2024-01-06 11:01:00,Allowed,133.8.60.213,190.107.184.69,TCP,33635,HTTPS Allow
2024-01-06 11:02:00,Allowed,242.156.67.44,196.32.100.143,UDP,16862,HTTP Deny
2024-01-06 11:03:00,Allowed,33.134.28.216,119.237.233.64,TCP,49581,HTTP Deny
2024-01-06 11:04:00,Allowed,123.161.218.227,198.39.89.138,ICMP,6515,FTP Allow
2024-01-06 11:05:00,Allowed,56.31.240.121,224.244.195.109,TCP,42701,FTP Allow
2024-01-06 11:06:00,Blocked,95.134.244.166,77.42.112.152,HTTPS,27601,FTP Allow
2024-01-06 11:07:00,Blocked,214.112.143.161,201.62.96.194,UDP,39346,ICMP Deny
2024-01-06 11:08:00,Allowed,116.174.50.1,64.112.22.71,HTTP,52193,HTTP Deny
2024-01-06 11:09:00,Allowed,115.206.134.43,16.250.181.241,UDP,54536,HTTPS Allow
2024-01-06 11:10:00,Blocked,22.255.173.143,96.187.54.223,HTTP,8871,ICMP Deny
2024-01-06 11:11:00,Blocked,51.68.1.13,219.228.115.210,HTTPS,59277,ICMP Deny
2024-01-06 11:12:00,Allowed,23.113.136.201,237.233.73.139,TCP,54403,DNS Allow
2024-01-06 11:13:00,Blocked,21.243.224.86,102.192.72.190,UDP,41810,HTTP Deny
2024-01-06 11:14:00,Blocked,167.127.161.167,140.109.196.123,HTTPS,6638,FTP Allow
2024-01-06 11:15:00,Blocked,72.66.155.205,150.32.218.118,ICMP,3476,FTP Allow
2024-01-06 11:16:00,Allowed,145.15.179.230,111.52.248.194,HTTPS,11570,HTTPS Allow
2024-01-06 11:17:00,Allowed,94.47.118.35,47.63.234.152,HTTPS,5299,HTTPS Allow
2024-01-06 11:18:00,Allowed,17.166.60.69,61.174.144.217,HTTP,33260,HTTPS Allow
2024-01-06 11:19:00,Blocked,221.103.159.38,11.122.63.79,TCP,8509,HTTPS Allow
2024-01-06 11:20:00,Allowed,195.158.220.207,85.186.194.66,ICMP,62387,DNS Allow
2024-01-06 11:21:00,Blocked,208.243.24.79,119.53.114.59,HTTP,6369,ICMP Deny
2024-01-06 11:22:00,Allowed,85.138.135.151,227.47.246.249,HTTP,60063,HTTP Deny
2024-01-06 11:23:00,Allowed,171.230.254.178,6.190.10.239,HTTP,9521,FTP Allow
2024-01-06 11:24:00,Allowed,207.189.203.136,142.129.157.66,TCP,24963,HTTPS Allow
2024-01-06 11:25:00,Blocked,74.203.5.214,141.17.11.204,UDP,4264,ICMP Deny
2024-01-06 11:26:00,Allowed,50.163.224.234,212.160.13.129,HTTP,9356,FTP Allow
2024-01-06 11:27:00,Allowed,148.207.122.201,115.77.9.128,TCP,29493,HTTP Deny
2024-01-06 11:28:00,Blocked,133.84.219.116,48.252.176.158,UDP,62945,DNS Allow
2024-01-06 11:29:00,Allowed,172.184.125.140,121.215.190.134,UDP,16112,FTP Allow
2024-01-06 11:30:00,Blocked,83.96.229.121,122.104.77.9,HTTP,20451,DNS Allow
2024-01-06 11:31:00,Allowed,97.19.116.170,38.198.244.167,ICMP,41101,DNS Allow
2024-01-06 11:32:00,Allowed,51.50.209.189,2.233.153.225,HTTPS,6396,ICMP Deny
2024-01-06 11:33:00,Blocked,200.174.59.219,7.57.86.102,UDP,50797,FTP Allow
2024-01-06 11:34:00,Blocked,214.135.189.29,111.139.180.117,HTTPS,48249,FTP Allow
2024-01-06 11:35:00,Allowed,245.43.66.93,112.221.102.64,HTTPS,51218,ICMP Deny
2024-01-06 11:36:00,Blocked,99.4.207.84,133.187.195.251,TCP,29091,FTP Allow
2024-01-06 11:37:00,Blocked,115.92.238.133,101.254.56.175,HTTPS,10951,DNS Allow
2024-01-06 11:38:00,Blocked,152.119.142.108,59.3.229.212,HTTPS,57524,FTP Allow
2024-01-06 11:39:00,Blocked,160.6.22.75,116.112.226.135,ICMP,229,FTP Allow
2024-01-06 11:40:00,Allowed,220.244.29.72,80.92.253.33,TCP,13183,ICMP Deny
2024-01-06 11:41:00,Blocked,83.56.125.222,54.134.144.144,ICMP,49007,ICMP Deny
2024-01-06 11:42:00,Blocked,141.73.102.84,169.194.242.190,HTTPS,24034,ICMP Deny
2024-01-06 11:43:00,Blocked,63.35.245.5,197.214.17.142,HTTP,62050,DNS Allow
2024-01-06 11:44:00,Allowed,188.36.22.157,248.14.36.70,ICMP,29042,ICMP Deny
2024-01-06 11:45:00,Allowed,255.47.90.163,136.139.109.30,TCP,52469,HTTPS Allow
2024-01-06 11:46:00,Blocked,192.16.194.9,142.241.117.116,TCP,37560,HTTP Deny
2024-01-06 11:47:00,Blocked,90.152.44.74,94.98.201.254,HTTP,8349,ICMP Deny
2024-01-06 11:48:00,Blocked,187.32.134.2,6.51.162.163,UDP,22683,DNS Allow
2024-01-06 11:49:00,Blocked,145.39.12.138,138.240.135.161,UDP,31592,FTP Allow
2024-01-06 11:50:00,Blocked,62.108.145.231,83.186.121.23,HTTPS,39912,FTP Allow
2024-01-06 11:51:00,Blocked,63.205.250.203,171.74.95.193,HTTPS,8183,FTP Allow
2024-01-06 11:52:00,Blocked,189.214.198.178,194.202.83.35,UDP,46297,FTP Allow
2024-01-06 11:53:00,Blocked,18.10.221.239,127.38.107.220,HTTP,10520,FTP Allow
2024-01-06 11:54:00,Blocked,49.102.140.179,57.33.107.104,HTTPS,12979,HTTP Deny
2024-01-06 11:55:00,Allowed,204.73.101.185,29.250.170.165,HTTP,6251,FTP Allow
2024-01-06 11:56:00,Blocked,57.114.195.191,26.121.19.181,HTTPS,57354,DNS Allow
2024-01-06 11:57:00,Allowed,160.209.116.42,90.175.129.105,TCP,23593,FTP Allow
2024-01-06 11:58:00,Allowed,38.78.137.29,47.28.153.86,UDP,61083,DNS Allow
2024-01-06 11:59:00,Blocked,56.245.247.252,185.247.149.67,ICMP,52202,ICMP Deny
2024-01-06 12:00:00,Blocked,226.123.111.142,66.178.250.25,UDP,19148,HTTP Deny
2024-01-06 12:01:00,Blocked,26.115.227.173,226.62.200.187,UDP,29372,HTTPS Allow
2024-01-06 12:02:00,Blocked,42.84.77.193,83.226.133.36,TCP,43693,HTTPS Allow
2024-01-06 12:03:00,Blocked,163.96.101.233,129.89.78.151,TCP,53941,HTTP Deny
2024-01-06 12:04:00,Blocked,9.71.62.205,251.214.183.50,TCP,11461,DNS Allow
2024-01-06 12:05:00,Allowed,122.143.208.33,156.37.36.166,HTTP,7049,FTP Allow
2024-01-06 12:06:00,Allowed,10.63.126.19,18.38.32.19,UDP,60276,ICMP Deny
2024-01-06 12:07:00,Blocked,154.143.153.251,57.95.171.19,TCP,21157,ICMP Deny
2024-01-06 12:08:00,Allowed,218.161.253.196,58.103.152.156,UDP,13397,DNS Allow
2024-01-06 12:09:00,Allowed,126.176.105.241,250.28.151.82,HTTPS,45344,FTP Allow
2024-01-06 12:10:00,Allowed,21.127.187.94,116.247.191.37,ICMP,42504,HTTPS Allow
2024-01-06 12:11:00,Blocked,131.151.65.53,43.102.117.140,UDP,10981,HTTP Deny
2024-01-06 12:12:00,Blocked,173.125.100.197,21.77.215.70,UDP,49505,HTTP Deny
2024-01-06 12:13:00,Allowed,56.45.29.149,16.150.31.1,TCP,8519,FTP Allow
2024-01-06 12:14:00,Allowed,60.254.2.183,159.56.85.242,ICMP,43694,FTP Allow
2024-01-06 12:15:00,Blocked,91.92.202.11,145.103.166.128,UDP,56029,DNS Allow
2024-01-06 12:16:00,Allowed,5.77.198.12,154.23.164.65,TCP,47138,HTTPS Allow
2024-01-06 12:17:00,Blocked,42.129.118.156,52.192.5.130,HTTP,26384,DNS Allow
2024-01-06 12:18:00,Blocked,199.219.202.13,162.21.80.248,UDP,30873,ICMP Deny
2024-01-06 12:19:00,Allowed,249.54.101.93,224.57.52.200,TCP,18518,HTTPS Allow
2024-01-06 12:20:00,Allowed,127.88.143.203,39.164.146.196,ICMP,39392,FTP Allow
2024-01-06 12:21:00,Allowed,234.32.97.63,107.134.109.188,UDP,61800,ICMP Deny
2024-01-06 12:22:00,Allowed,96.87.221.252,234.67.71.204,HTTPS,2283,FTP Allow
2024-01-06 12:23:00,Allowed,88.114.152.199,178.182.121.117,HTTP,42011,HTTPS Allow
2024-01-06 12:24:00,Blocked,45.47.154.8,54.63.190.235,HTTP,32181,FTP Allow
2024-01-06 12:25:00,Allowed,113.236.196.184,9.188.185.137,HTTPS,44950,HTTP Deny
2024-01-06 12:26:00,Blocked,212.187.105.186,176.223.1.236,TCP,38111,HTTP Deny
2024-01-06 12:27:00,Allowed,206.147.188.5,94.91.14.57,HTTPS,12717,HTTPS Allow
2024-01-06 12:28:00,Allowed,220.16.174.47,11.254.156.198,UDP,17008,ICMP Deny
2024-01-06 12:29:00,Blocked,212.58.125.54,56.66.95.181,ICMP,54793,HTTPS Allow
2024-01-06 12:30:00,Allowed,150.136.108.100,222.70.154.214,UDP,38873,DNS Allow
2024-01-06 12:31:00,Allowed,146.175.25.205,254.183.239.220,ICMP,10256,ICMP Deny
2024-01-06 12:32:00,Allowed,73.74.180.85,53.144.180.83,TCP,34330,ICMP Deny
2024-01-06 12:33:00,Allowed,147.148.193.249,126.206.169.12,UDP,49165,FTP Allow
2024-01-06 12:34:00,Blocked,134.80.44.112,158.205.120.20,HTTP,6521,DNS Allow
2024-01-06 12:35:00,Blocked,88.24.81.77,187.10.142.241,ICMP,52570,DNS Allow
2024-01-06 12:36:00,Blocked,23.171.218.145,121.82.144.250,UDP,10220,HTTPS Allow
2024-01-06 12:37:00,Allowed,236.29.128.45,6.84.187.222,ICMP,21857,HTTPS Allow
2024-01-06 12:38:00,Allowed,158.47.173.14,171.223.79.138,HTTP,2305,FTP Allow
2024-01-06 12:39:00,Allowed,165.97.43.98,174.224.33.241,TCP,30233,HTTPS Allow
2024-01-06 12:40:00,Blocked,206.48.233.244,42.72.122.42,ICMP,21065,HTTP Deny
2024-01-06 12:41:00,Allowed,179.43.233.106,213.232.191.18,ICMP,52235,ICMP Deny
2024-01-06 12:42:00,Allowed,23.250.16.149,190.93.93.252,ICMP,61307,DNS Allow
2024-01-06 12:43:00,Allowed,12.239.33.190,2.55.28.114,ICMP,43238,HTTPS Allow
2024-01-06 12:44:00,Allowed,235.207.166.221,124.179.167.245,UDP,47311,ICMP Deny
2024-01-06 12:45:00,Blocked,134.154.165.100,156.81.75.233,UDP,33147,FTP Allow
2024-01-06 12:46:00,Allowed,202.75.145.223,167.102.253.208,HTTP,7632,HTTPS Allow
2024-01-06 12:47:00,Blocked,156.15.217.6,13.206.235.142,TCP,16079,HTTPS Allow
2024-01-06 12:48:00,Blocked,89.201.144.229,39.45.169.145,TCP,59883,ICMP Deny
2024-01-06 12:49:00,Allowed,63.92.135.175,149.31.229.51,HTTP,1744,ICMP Deny
2024-01-06 12:50:00,Blocked,223.168.76.97,144.212.52.47,UDP,13611,HTTP Deny
2024-01-06 12:51:00,Allowed,117.46.63.162,38.71.90.170,ICMP,18144,DNS Allow
2024-01-06 12:52:00,Blocked,65.243.125.35,96.190.140.191,TCP,5870,ICMP Deny
2024-01-06 12:53:00,Blocked,235.180.191.123,123.237.76.108,TCP,18615,HTTPS Allow
2024-01-06 12:54:00,Blocked,51.255.196.57,185.140.169.202,UDP,8453,ICMP Deny
2024-01-06 12:55:00,Blocked,21.219.216.34,82.95.71.194,HTTPS,8149,HTTPS Allow
2024-01-06 12:56:00,Allowed,205.63.242.99,204.88.194.254,ICMP,9760,ICMP Deny
2024-01-06 12:57:00,Allowed,0.23.61.200,30.149.160.121,HTTPS,10107,DNS Allow
2024-01-06 12:58:00,Blocked,113.181.206.27,21.64.139.40,ICMP,55696,ICMP Deny
2024-01-06 12:59:00,Allowed,190.180.215.244,192.39.50.225,HTTP,51794,DNS Allow
2024-01-06 13:00:00,Blocked,134.46.191.14,79.187.63.48,TCP,46250,DNS Allow
2024-01-06 13:01:00,Allowed,236.95.248.75,113.189.50.95,UDP,7734,HTTPS Allow
2024-01-06 13:02:00,Allowed,168.66.28.130,169.175.174.62,TCP,52541,HTTPS Allow
2024-01-06 13:03:00,Allowed,166.167.75.242,37.229.195.107,UDP,61461,HTTP Deny
2024-01-06 13:04:00,Blocked,156.152.250.58,16.184.13.156,ICMP,18029,HTTPS Allow
2024-01-06 13:05:00,Allowed,85.17.146.27,44.222.49.219,HTTPS,13186,DNS Allow
2024-01-06 13:06:00,Allowed,190.62.132.45,70.192.160.216,HTTPS,43427,DNS Allow
2024-01-06 13:07:00,Allowed,126.181.82.135,29.52.9.216,UDP,48293,HTTP Deny
2024-01-06 13:08:00,Blocked,243.69.191.186,178.49.18.35,TCP,57103,ICMP Deny
2024-01-06 13:09:00,Blocked,101.107.119.130,235.156.31.166,HTTP,15647,HTTPS Allow
2024-01-06 13:10:00,Allowed,227.47.80.87,112.33.66.141,HTTP,48046,FTP Allow
2024-01-06 13:11:00,Allowed,35.194.73.197,188.80.191.188,UDP,55555,ICMP Deny
2024-01-06 13:12:00,Blocked,235.76.79.189,142.4.34.39,TCP,27503,ICMP Deny
2024-01-06 13:13:00,Blocked,44.224.114.48,248.162.175.219,HTTP,19060,ICMP Deny
2024-01-06 13:14:00,Blocked,118.246.129.192,180.197.144.15,UDP,6697,HTTPS Allow
2024-01-06 13:15:00,Blocked,157.99.61.254,26.203.16.138,TCP,9695,HTTPS Allow
2024-01-06 13:16:00,Blocked,210.99.96.214,156.55.137.101,TCP,4029,ICMP Deny
2024-01-06 13:17:00,Allowed,104.103.252.160,174.225.135.16,HTTPS,45609,HTTP Deny
2024-01-06 13:18:00,Allowed,204.189.26.34,38.160.5.230,HTTP,57350,HTTP Deny
2024-01-06 13:19:00,Blocked,148.216.110.174,188.103.13.21,ICMP,55043,ICMP Deny
2024-01-06 13:20:00,Allowed,232.70.66.134,37.221.235.26,ICMP,22731,HTTPS Allow
2024-01-06 13:21:00,Blocked,247.211.92.50,197.8.27.80,HTTPS,46246,HTTP Deny
2024-01-06 13:22:00,Allowed,72.168.123.67,152.157.102.2,HTTP,57099,HTTP Deny
2024-01-06 13:23:00,Allowed,119.174.1.238,36.158.131.34,UDP,24731,ICMP Deny
2024-01-06 13:24:00,Blocked,226.124.225.82,178.42.49.75,TCP,710,FTP Allow
2024-01-06 13:25:00,Allowed,96.33.191.23,21.229.171.239,TCP,52334,HTTPS Allow
2024-01-06 13:26:00,Blocked,119.96.240.35,254.226.248.86,TCP,61929,HTTPS Allow
2024-01-06 13:27:00,Allowed,216.88.184.21,153.235.105.64,ICMP,457,DNS Allow
2024-01-06 13:28:00,Allowed,164.155.126.138,163.191.5.72,HTTP,46303,ICMP Deny
2024-01-06 13:29:00,Blocked,196.29.131.163,112.163.6.115,TCP,43624,ICMP Deny
2024-01-06 13:30:00,Allowed,128.206.251.105,80.255.224.130,ICMP,9971,DNS Allow
2024-01-06 13:31:00,Blocked,129.224.9.18,189.240.50.214,UDP,58601,HTTP Deny
2024-01-06 13:32:00,Allowed,194.214.189.6,28.74.120.200,TCP,26082,ICMP Deny
2024-01-06 13:33:00,Blocked,204.49.174.0,23.178.84.159,HTTPS,32933,HTTPS Allow
2024-01-06 13:34:00,Blocked,250.97.218.8,4.211.199.96,HTTP,57757,DNS Allow
2024-01-06 13:35:00,Allowed,74.236.23.78,66.145.103.131,HTTPS,9452,FTP Allow
2024-01-06 13:36:00,Blocked,189.217.225.79,207.165.196.56,UDP,50989,FTP Allow
2024-01-06 13:37:00,Blocked,205.9.113.220,148.103.24.67,HTTP,16408,HTTPS Allow
2024-01-06 13:38:00,Allowed,202.236.191.103,22.173.4.99,HTTP,34084,ICMP Deny
2024-01-06 13:39:00,Allowed,17.31.127.128,20.162.31.103,TCP,62873,DNS Allow
2024-01-06 13:40:00,Allowed,89.200.224.122,229.85.24.128,HTTP,48542,HTTPS Allow
2024-01-06 13:41:00,Allowed,82.25.113.74,36.224.195.142,ICMP,8001,ICMP Deny
2024-01-06 13:42:00,Blocked,101.245.136.144,138.27.129.22,HTTP,29435,DNS Allow
2024-01-06 13:43:00,Allowed,16.15.204.130,44.253.141.182,HTTP,51570,FTP Allow
2024-01-06 13:44:00,Blocked,158.80.22.239,132.118.201.31,TCP,50077,DNS Allow
2024-01-06 13:45:00,Allowed,112.4.30.25,201.188.193.161,TCP,23717,HTTPS Allow
2024-01-06 13:46:00,Blocked,73.91.114.183,78.165.174.242,UDP,62431,HTTPS Allow
2024-01-06 13:47:00,Allowed,143.140.201.245,54.118.36.28,HTTP,38927,HTTP Deny
2024-01-06 13:48:00,Blocked,135.126.90.57,248.254.125.125,ICMP,32802,FTP Allow
2024-01-06 13:49:00,Allowed,193.255.146.144,60.110.181.11,HTTPS,34230,DNS Allow
2024-01-06 13:50:00,Blocked,142.88.216.217,139.18.7.161,HTTP,57738,DNS Allow
2024-01-06 13:51:00,Blocked,13.110.15.250,86.72.249.26,HTTPS,29620,HTTP Deny
2024-01-06 13:52:00,Blocked,47.168.26.166,231.157.232.217,TCP,61234,DNS Allow
2024-01-06 13:53:00,Allowed,35.16.225.123,39.223.89.73,TCP,6436,FTP Allow
2024-01-06 13:54:00,Blocked,253.146.57.25,162.208.92.226,ICMP,34959,FTP Allow
2024-01-06 13:55:00,Blocked,40.55.218.225,167.220.227.164,UDP,63483,HTTPS Allow
2024-01-06 13:56:00,Blocked,7.3.175.73,190.214.138.222,TCP,25643,HTTP Deny
2024-01-06 13:57:00,Blocked,255.255.166.174,59.134.213.187,ICMP,4808,HTTPS Allow
2024-01-06 13:58:00,Allowed,105.170.117.153,126.219.153.114,UDP,18146,HTTP Deny
2024-01-06 13:59:00,Blocked,210.255.225.189,237.163.110.79,HTTP,29571,HTTP Deny
2024-01-06 14:00:00,Blocked,35.7.74.135,243.117.149.158,ICMP,1214,ICMP Deny
2024-01-06 14:01:00,Allowed,30.239.163.190,59.171.255.86,TCP,32973,FTP Allow
2024-01-06 14:02:00,Blocked,237.102.59.124,19.242.71.187,ICMP,33894,HTTPS Allow
2024-01-06 14:03:00,Blocked,211.209.222.249,137.77.101.120,HTTPS,29113,HTTPS Allow
2024-01-06 14:04:00,Allowed,217.213.57.104,64.194.83.219,ICMP,5744,DNS Allow
2024-01-06 14:05:00,Allowed,73.189.12.130,163.106.47.120,UDP,29023,DNS Allow
2024-01-06 14:06:00,Blocked,253.120.200.230,116.248.18.30,TCP,57697,ICMP Deny
2024-01-06 14:07:00,Allowed,188.71.164.251,159.85.39.31,ICMP,6116,DNS Allow
2024-01-06 14:08:00,Blocked,193.108.31.103,78.17.120.73,TCP,48592,ICMP Deny
2024-01-06 14:09:00,Allowed,67.110.176.39,109.151.132.185,UDP,61803,DNS Allow
2024-01-06 14:10:00,Allowed,60.230.171.77,79.0.93.114,ICMP,7193,FTP Allow
2024-01-06 14:11:00,Blocked,103.199.161.106,222.139.63.202,UDP,48301,DNS Allow
2024-01-06 14:12:00,Blocked,17.120.102.202,228.73.89.236,HTTPS,16202,FTP Allow
2024-01-06 14:13:00,Allowed,41.125.19.183,45.219.28.94,ICMP,4317,ICMP Deny
2024-01-06 14:14:00,Blocked,151.116.147.39,169.96.60.14,TCP,12390,HTTPS Allow
2024-01-06 14:15:00,Allowed,43.113.33.31,31.254.55.69,HTTPS,28734,DNS Allow
2024-01-06 14:16:00,Blocked,12.184.67.25,2.221.199.74,HTTPS,63092,HTTPS Allow
2024-01-06 14:17:00,Blocked,52.167.0.191,229.123.206.10,ICMP,64662,FTP Allow
2024-01-06 14:18:00,Blocked,73.83.68.141,81.180.177.6,TCP,12096,HTTP Deny
2024-01-06 14:19:00,Blocked,194.157.52.112,14.77.247.104,TCP,2506,FTP Allow
2024-01-06 14:20:00,Blocked,213.115.123.75,123.236.19.144,HTTPS,8801,ICMP Deny
2024-01-06 14:21:00,Allowed,88.230.54.197,149.237.204.126,HTTP,63584,HTTP Deny
2024-01-06 14:22:00,Allowed,161.121.153.107,1.46.137.146,UDP,27548,FTP Allow
2024-01-06 14:23:00,Blocked,144.84.55.141,235.33.19.246,UDP,26483,FTP Allow
2024-01-06 14:24:00,Allowed,48.128.16.190,232.35.200.222,HTTPS,49277,HTTPS Allow
2024-01-06 14:25:00,Blocked,70.54.184.149,219.221.34.42,UDP,60482,HTTP Deny
2024-01-06 14:26:00,Allowed,11.66.59.12,21.63.49.162,UDP,57698,ICMP Deny
2024-01-06 14:27:00,Blocked,207.87.96.207,213.47.21.21,TCP,10714,DNS Allow
2024-01-06 14:28:00,Blocked,175.80.227.220,219.92.240.4,HTTPS,57508,HTTP Deny
2024-01-06 14:29:00,Allowed,49.153.214.151,218.212.29.11,TCP,32102,HTTPS Allow
2024-01-06 14:30:00,Allowed,140.37.4.200,32.137.23.8,HTTP,24120,HTTPS Allow
2024-01-06 14:31:00,Allowed,192.150.120.94,184.155.82.228,HTTPS,24895,FTP Allow
2024-01-06 14:32:00,Blocked,240.14.204.135,75.102.51.231,HTTPS,13395,ICMP Deny
2024-01-06 14:33:00,Blocked,52.56.7.48,171.146.198.197,HTTP,3382,HTTP Deny
2024-01-06 14:34:00,Allowed,89.191.119.119,11.142.65.54,UDP,2405,FTP Allow
2024-01-06 14:35:00,Blocked,219.110.242.42,110.137.215.123,UDP,61642,HTTP Deny
2024-01-06 14:36:00,Blocked,205.135.38.133,253.199.135.142,TCP,21819,ICMP Deny
2024-01-06 14:37:00,Allowed,228.131.255.225,233.125.106.159,HTTP,39417,DNS Allow
2024-01-06 14:38:00,Blocked,163.28.6.11,165.137.134.71,HTTP,33122,HTTP Deny
2024-01-06 14:39:00,Blocked,45.232.14.59,34.238.73.74,HTTP,10340,HTTPS Allow
2024-01-06 14:40:00,Allowed,138.130.188.138,116.187.176.165,ICMP,16814,FTP Allow
2024-01-06 14:41:00,Blocked,185.255.119.61,132.84.243.62,TCP,20310,HTTPS Allow
2024-01-06 14:42:00,Blocked,237.57.148.75,49.159.129.240,UDP,43694,HTTP Deny
2024-01-06 14:43:00,Blocked,198.190.34.158,147.119.65.195,ICMP,29545,HTTP Deny
2024-01-06 14:44:00,Allowed,99.208.172.118,104.246.216.96,HTTPS,25697,HTTP Deny
2024-01-06 14:45:00,Allowed,170.101.197.159,51.222.182.53,HTTPS,20407,DNS Allow
2024-01-06 14:46:00,Blocked,45.183.8.36,28.146.160.58,ICMP,61171,HTTPS Allow
2024-01-06 14:47:00,Blocked,23.187.151.179,251.254.152.70,HTTPS,40924,DNS Allow
2024-01-06 14:48:00,Allowed,211.9.150.140,154.132.84.154,TCP,46750,HTTP Deny
2024-01-06 14:49:00,Allowed,100.130.202.135,60.184.95.51,HTTPS,22240,HTTPS Allow
2024-01-06 14:50:00,Blocked,111.170.135.5,47.16.227.105,TCP,3861,DNS Allow
2024-01-06 14:51:00,Allowed,142.56.116.199,183.241.166.160,UDP,47356,HTTP Deny
2024-01-06 14:52:00,Blocked,80.70.253.125,96.119.160.166,ICMP,37467,FTP Allow
2024-01-06 14:53:00,Allowed,10.26.151.78,170.171.135.112,TCP,20838,HTTP Deny
2024-01-06 14:54:00,Allowed,33.38.155.113,139.149.3.133,UDP,59449,FTP Allow
2024-01-06 14:55:00,Allowed,197.16.150.14,75.187.38.193,UDP,10374,FTP Allow
2024-01-06 14:56:00,Blocked,56.43.48.149,86.203.122.222,HTTP,19988,DNS Allow
2024-01-06 14:57:00,Blocked,87.112.189.39,140.152.249.161,HTTP,15553,DNS Allow
2024-01-06 14:58:00,Allowed,80.76.121.232,238.40.196.199,TCP,59282,ICMP Deny
2024-01-06 14:59:00,Blocked,230.198.225.112,129.162.123.119,ICMP,42439,HTTPS Allow
2024-01-06 15:00:00,Allowed,92.117.108.123,52.42.4.68,ICMP,61297,FTP Allow
2024-01-06 15:01:00,Blocked,236.212.226.190,123.107.16.68,UDP,8749,ICMP Deny
2024-01-06 15:02:00,Allowed,241.17.193.54,113.131.252.124,ICMP,41494,HTTPS Allow
2024-01-06 15:03:00,Blocked,93.148.125.41,71.116.43.120,TCP,61581,HTTPS Allow
2024-01-06 15:04:00,Allowed,16.237.43.157,222.110.64.255,UDP,645,HTTPS Allow
2024-01-06 15:05:00,Blocked,51.0.10.158,168.146.242.222,HTTPS,7217,DNS Allow
2024-01-06 15:06:00,Allowed,232.64.87.21,5.205.173.109,TCP,4894,DNS Allow
2024-01-06 15:07:00,Allowed,161.97.207.21,59.148.206.227,HTTPS,45513,ICMP Deny
2024-01-06 15:08:00,Blocked,232.21.5.120,242.55.52.201,TCP,19562,HTTPS Allow
2024-01-06 15:09:00,Blocked,114.106.188.228,42.159.139.145,HTTP,15453,DNS Allow
2024-01-06 15:10:00,Blocked,109.31.126.102,126.175.83.86,HTTPS,44168,DNS Allow
2024-01-06 15:11:00,Blocked,54.230.197.211,141.243.71.142,TCP,41961,FTP Allow
